OBJECTID,GEO.id,acs_10kl,acs_1015,acs_1519,acs_2025,acs_2530,acs_3035,acs_3540,acs_4050,acs_5059,acs_6069,acs_7079,acs_8089,acs_9099,acs_1124,acs_12549,acs_15074,acs_17599,acs_20049,acs_25099,acs_30099,acs_40099,acs_500749,acs_750999,acs_1000
338,1400000US51059450800,0,0,0,0,0,0,0,10,0,0,29,0,0,12,0,12,32,41,85,137,333,294,21,71
339,1400000US51059450900,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,11,33,181,231,32,13
340,1400000US51059451000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,113,220,416,9,38
341,1400000US51059451100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,24,44,171,241,124,95
342,1400000US51059451200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,11,0,11,221,161,135
201,1400000US51059451300,0,0,0,0,0,0,0,0,7,0,0,8,0,25,0,0,0,18,47,12,114,496,61,33
343,1400000US51059451400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,43,0,58,24,32,16,58,0,0
344,1400000US51059451501,0,0,0,0,0,0,0,0,11,0,0,0,0,84,15,182,50,184,100,77,154,240,20,0
345,1400000US51059451502,0,0,0,12,0,0,0,8,0,0,0,10,0,72,0,0,0,13,32,34,162,230,6,61
346,1400000US51059451601,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,10,0,40,23,75,17,0
347,1400000US51059451602,0,0,0,0,0,0,0,0,0,0,7,0,0,17,16,31,95,62,17,0,55,142,42,19
348,1400000US51059451800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,26,30,125,259,372,51,43
202,1400000US51059451900,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,114,79,263,327,292,96,49
349,1400000US51059452000,0,0,0,0,0,0,0,0,0,15,0,16,0,17,0,0,0,0,10,96,212,336,43,22
350,1400000US51059452101,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,62,17,31,111,139,331,413,40,0
203,1400000US51059452102,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,76,15,144,105,309,35,24
351,1400000US51059452200,0,0,0,0,0,0,0,0,27,17,0,0,0,0,0,0,0,38,16,435,311,269,0,0
352,1400000US51059452301,0,0,0,0,0,0,0,0,20,0,0,0,0,19,109,69,90,252,143,205,18,0,0,0
353,1400000US51059452302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,117,3,7,60,0,0,0
354,1400000US51059452400,14,0,0,0,0,0,0,0,0,12,0,0,0,0,16,14,0,27,84,474,564,471,80,11
355,1400000US51059452501,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,30,225,430,245,97,15
204,1400000US51059452502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,11,0,88,142,125,27,0
356,1400000US51059452600,12,12,0,20,0,0,0,0,0,3,0,0,0,25,0,18,0,83,118,276,147,451,36,17
357,1400000US51059452700,0,0,0,0,0,0,0,0,0,0,6,0,0,21,11,11,32,55,135,194,166,75,84,0
358,1400000US51059452801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,206,225,345,93,163,32,19
205,1400000US51059452802,0,0,0,0,0,0,0,16,0,12,0,0,0,21,0,19,60,299,196,511,21,0,0,0
359,1400000US51059460100,0,0,0,0,0,0,0,0,0,7,0,20,0,0,7,8,0,0,0,0,13,330,739,218
206,1400000US51059460200,0,12,0,0,0,0,0,9,0,0,0,8,11,14,0,0,11,0,0,24,10,343,492,323
207,1400000US51059460300,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,21,0,6,27,514,188,94
360,1400000US51059460400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,10,56,56,650,303,148
361,1400000US51059460501,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,9,428,293,76
362,1400000US51059460502,12,0,0,0,0,0,0,0,12,0,0,14,0,0,0,13,0,14,15,12,114,973,514,78
208,1400000US51059460600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,13,132,863,103,33
363,1400000US51059460701,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,20,0,13,23,279,389,0,0
364,1400000US51059460702,10,0,0,0,0,0,11,40,0,0,0,0,0,5,12,0,0,13,0,28,387,593,107,103
365,1400000US51059460800,0,17,0,0,0,0,0,7,0,0,0,0,8,16,7,0,0,19,20,26,56,380,108,165
366,1400000US51059460900,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,9,50,511,164,20
209,1400000US51059461000,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,17,30,11,80,400,39,108
367,1400000US51059461100,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,64,28,77,35,1069,645,202
368,1400000US51059461201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,15,26,21,16,350,388,571
369,1400000US51059461202,0,0,0,0,0,0,13,0,0,9,0,0,0,0,0,0,17,63,151,294,461,293,7,64
370,1400000US51059461500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,45,187,257,721,385,111
210,1400000US51059461601,0,0,0,0,0,0,0,0,0,0,0,0,0,17,56,20,0,0,49,228,474,274,120,90
371,1400000US51059461602,23,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,64,71,202,155,282,0,0
372,1400000US51059461700,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,40,11,341,279,439,115,0
373,1400000US51059461801,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,57,103,79,110,89,0,0
374,1400000US51059461802,0,0,0,0,19,0,0,0,23,0,0,0,0,17,0,20,16,104,77,188,379,207,58,11
211,1400000US51059461901,0,0,0,0,0,0,0,0,25,0,0,0,0,9,45,19,6,24,125,163,51,140,19,0
375,1400000US51059461902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,1400000US51059470100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,0,24,63,706
377,1400000US51059470300,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,8,0,12,10,133,321,537
378,1400000US51059470400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0,8,0,41,170,610,634
379,1400000US51059470500,0,15,0,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,10,77,24,303,676,394
212,1400000US51059470600,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,16,0,0,0,13,10,240,192,337
380,1400000US51059470700,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,11,0,14,22,71,879,376,199
381,1400000US51059470800,0,0,0,0,0,0,0,14,0,0,10,0,0,0,0,0,0,0,0,18,30,521,189,85
382,1400000US51059470900,0,0,0,0,0,0,0,0,0,0,0,9,0,0,35,33,11,0,27,123,157,962,389,577
213,1400000US51059471000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,51,165,255,158,54
383,1400000US51059471100,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,11,0,72,47,250,465,668,107,64
384,1400000US51059471201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,42,202,193,41,63,58,20
385,1400000US51059471202,0,0,0,0,0,10,0,0,10,0,0,0,0,0,31,23,18,99,92,268,100,185,100,28
386,1400000US51059471301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,168,0,0
214,1400000US51059471303,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,15,46,72,112,94,114,245,119,54
387,1400000US51059471304,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,10,0,50,292,156,27
388,1400000US51059471401,0,0,0,0,0,0,0,0,0,0,0,17,0,0,31,0,54,33,32,86,254,407,35,0
389,1400000US51059471402,0,0,0,0,0,0,14,0,0,0,0,0,0,34,0,10,0,201,55,144,173,146,72,13
390,1400000US51059480100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,23,0,0,0,86,222,920
391,1400000US51059480201,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,25,0,48,475,781
215,1400000US51059480202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,88,46,139,7,51,0,0
392,1400000US51059480203,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,34,19,124,149,274,13,0
393,1400000US51059480300,0,0,23,0,0,0,0,0,0,11,0,0,0,16,0,0,0,17,12,10,0,76,455,1547
394,1400000US51059480401,0,0,0,0,0,0,0,0,0,14,0,0,15,0,0,0,14,28,0,33,27,278,370,463
395,1400000US51059480402,0,0,0,0,0,0,0,0,0,15,0,17,0,32,24,59,5,0,0,0,38,226,392,966
216,1400000US51059480501,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,16,143,399,234,214
396,1400000US51059480502,13,0,14,0,0,0,0,10,0,8,0,0,0,21,0,0,0,13,0,240,553,634,103,0
397,1400000US51059480503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,60,255,173,354,97,16
398,1400000US51059480504,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,41,50,86,228,117,38
399,1400000US51059480505,0,0,0,0,0,4,0,0,0,0,0,0,0,20,0,0,0,30,76,311,103,135,35,0
400,1400000US51059480801,0,0,16,0,0,42,0,0,8,0,0,0,0,0,51,0,24,142,67,372,196,350,37,0
217,1400000US51059480802,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,21,0,58,0,247,246,346,89,0
401,1400000US51059480901,0,0,0,0,0,0,0,0,0,0,0,39,28,0,71,114,0,38,103,433,215,492,0,10
402,1400000US51059480902,0,0,0,0,11,0,28,0,0,0,0,16,0,16,0,0,29,220,152,99,103,225,14,0
403,1400000US51059480903,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,42,73,101,212,160,89,63,20,13
218,1400000US51059481000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,30,76,39,93,381,111,61,0,0
404,1400000US51059481101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,79,103,81,9,0,0,0
405,1400000US51059481102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,106,98,111,24,0
406,1400000US51059481103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,9,355,228,0,0,0
219,1400000US51059481104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,51,147,332,41,0,0
407,1400000US51059481105,0,0,0,0,0,0,0,0,19,0,13,0,0,0,0,35,0,0,0,69,151,1052,343,7
408,1400000US51059481106,0,0,0,0,0,0,0,16,0,0,0,0,0,71,0,16,0,10,0,71,384,733,274,72
409,1400000US51059481201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,270,12,12
410,1400000US51059481202,0,0,0,31,0,0,0,0,0,0,0,0,0,44,40,57,51,96,48,198,213,384,17,0
411,1400000US51059481400,0,0,0,0,0,0,0,0,0,0,14,0,0,52,0,13,73,55,145,469,375,553,209,158
412,1400000US51059481500,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,80,271,320,37
413,1400000US51059481600,9,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,9,52,9,231,491,241
220,1400000US51059481701,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,13,28,0,0,15,94,808,557,433
414,1400000US51059481702,0,11,0,0,0,0,0,28,36,0,42,0,0,0,0,0,42,200,216,263,225,203,77,17
415,1400000US51059481900,0,15,0,0,0,12,0,0,0,0,0,0,0,0,41,16,0,172,24,146,209,128,391,293
416,1400000US51059482001,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,19,0,0,216,254,362,360,342
542,1400000US51059482002,0,0,0,0,13,0,0,0,0,7,0,0,0,0,0,8,0,21,82,224,91,436,149,58
417,1400000US51059482100,0,15,4,0,0,0,0,0,0,0,0,0,0,0,22,43,46,190,102,212,203,283,22,3
418,1400000US51059482201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,102,65,127,0,0
419,1400000US51059482202,0,0,0,0,0,14,0,0,0,0,0,0,0,16,47,28,42,106,29,306,343,164,47,0
420,1400000US51059482203,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,14,38,126,305,246,248,25,12
221,1400000US51059482301,0,0,0,0,0,16,0,0,16,0,0,0,0,15,23,0,0,70,98,440,484,261,95,125
421,1400000US51059482302,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,17,0,196,149,174,79,12,0,0
422,1400000US51059482303,0,0,0,0,0,0,0,11,0,0,0,0,0,40,0,0,43,144,87,341,111,350,162,18
423,1400000US51059482400,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,407,138,148
424,1400000US51059482501,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,73,285,216,202,40,0
222,1400000US51059482502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,43,128,185,615,25,12
425,1400000US51059482503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,16,109,184,783,215,32
426,1400000US51059482504,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,16,13,27,169,910,299,176
427,1400000US51059482601,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,20,11,57,144,346,411,926,51,11
428,1400000US51059482602,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,27,0,15,5,238,390,704,436,202
429,1400000US51059490101,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,27,336,376,525,25,13
430,1400000US51059490103,6,0,0,32,0,0,11,0,52,19,0,0,6,63,11,49,33,0,44,349,415,344,17,0
223,1400000US51059490501,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,110,211,31,178,43,0
431,1400000US51059490502,0,0,0,0,0,0,0,0,0,16,0,0,0,0,12,0,8,9,33,82,170,795,597,67
432,1400000US51059491000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,18,221,209,65
433,1400000US51059491101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,117,567,325,119
434,1400000US51059491102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,205,371,435,37,0
508,1400000US51059491103,0,0,0,0,0,0,15,0,0,0,5,0,21,35,40,0,161,298,205,675,310,158,0,16
435,1400000US51059491201,0,0,0,0,0,5,17,0,0,46,0,0,0,0,0,71,0,228,257,411,264,181,26,0
224,1400000US51059491202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,1400000US51059491301,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,12,36,181,327,368,641,97,18
437,1400000US51059491302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,231,247,100,18,13
438,1400000US51059491303,0,0,0,0,0,0,9,0,0,0,0,0,0,29,37,25,41,343,101,152,59,26,0,0
225,1400000US51059491401,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,59,32,291,223,504,146,113,0,0
439,1400000US51059491402,0,0,13,20,0,0,0,12,0,0,0,0,0,0,31,0,0,89,100,501,281,89,0,0
440,1400000US51059491403,0,0,0,0,0,0,0,0,18,0,0,0,0,8,0,0,0,0,25,80,23,778,211,0
441,1400000US51059491404,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,7,0,81,102,464,344,210,39,15
442,1400000US51059491405,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,43,0,0,0,496,222,42
226,1400000US51059491501,0,0,0,0,0,0,0,0,0,11,52,18,8,46,32,0,0,115,80,416,310,435,161,0
443,1400000US51059491502,0,0,0,0,0,0,0,0,0,0,0,17,8,0,19,8,0,0,0,39,170,1196,524,23
444,1400000US51059491601,0,0,0,0,0,0,0,18,0,0,0,0,0,0,40,22,20,128,167,62,77,284,73,0
445,1400000US51059491602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,30,176,118,356,355,554,0,0
446,1400000US51059491701,0,0,0,0,0,0,17,35,0,0,0,0,0,17,0,29,11,0,86,419,379,104,13,26
447,1400000US51059491702,0,0,0,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,67,237,188,422,0,0
227,1400000US51059491703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,69,264,41,15,0
448,1400000US51059491704,0,0,0,0,0,0,0,0,16,0,0,0,27,6,0,0,0,20,56,112,237,288,16,0
449,1400000US51059491705,0,0,0,0,0,0,0,0,0,0,0,0,10,10,47,0,0,0,50,39,20,302,400,73
228,1400000US51059491801,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,46,37,56,120,199,96,0,0
450,1400000US51059491802,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,23,0,17,112,254,246,251,13,0
451,1400000US51059491803,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,96,13,307,668,535,0,19
452,1400000US51059492000,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,16,45,73,743,925,235
453,1400000US51059492100,0,0,0,0,0,0,0,0,0,0,0,15,14,0,0,0,0,0,17,31,95,274,1095,495
454,1400000US51059492201,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,11,17,26,107,271,392
229,1400000US51059492202,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,55,0,23,6,0,95,1070,743,6
455,1400000US51059492203,20,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,10,30,18,454,555,90
456,1400000US51059492300,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,75,103,303,211,246,26,0
457,1400000US51059492400,11,0,0,0,0,0,0,0,0,0,0,0,0,14,8,30,67,181,205,424,223,161,78,0
458,1400000US51059492500,0,0,7,0,0,4,0,0,0,0,0,14,0,0,20,19,0,0,0,18,22,181,507,515
516,1400000US51510200102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,160,173,26,9
243,1400000US51510200103,0,0,10,0,30,0,0,0,0,16,26,29,0,68,10,73,53,262,87,44,309,232,0,0
517,1400000US51510200104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,1400000US51510200105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,1400000US51510200106,0,0,0,0,0,0,0,0,0,0,0,0,0,35,23,0,0,12,36,85,150,109,52,0
244,1400000US51510200107,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,34,14,228,135,320,164,102,48,23
520,1400000US51510200201,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,13,60,53,163,98,26,144,58
521,1400000US51510200202,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,60,130,212,153
245,1400000US51510200301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,127,130,85,21,7,0
522,1400000US51510200302,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,11,163,383,11,69
523,1400000US51510200303,0,0,12,0,0,0,0,0,0,0,0,0,0,30,0,84,48,261,157,272,64,7,0,0
524,1400000US51510200403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,61,111,156,75,0,0
525,1400000US51510200404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,54,177,201,784,175,12
246,1400000US51510200405,17,0,0,0,0,0,0,0,0,0,10,45,0,15,0,34,19,226,62,201,83,81,18,0
526,1400000US51510200406,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,30,8,15,130,36,7,125,0,0
527,1400000US51510200407,0,12,0,0,0,12,0,0,0,0,0,0,12,0,14,91,170,392,266,414,56,0,0,19
247,1400000US51510200500,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,63,50,29,31,0,0
248,1400000US51510200600,0,0,0,0,0,0,0,17,0,13,0,0,18,29,57,32,41,57,126,255,382,309,20,0
249,1400000US51510200701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1400000US51510200702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,26,46,169,106,116,8
528,1400000US51510200703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36,157,265,91,46
529,1400000US51510200801,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,23,283,208,247
530,1400000US51510200802,0,0,0,0,0,0,0,0,4,0,0,0,13,33,7,0,0,4,77,314,72,166,13,48
251,1400000US51510200900,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,160,112,655,418,191
531,1400000US51510201000,0,0,0,17,0,0,11,0,0,0,0,0,0,0,0,10,50,76,318,627,90,31,11,0
532,1400000US51510201100,14,0,0,0,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,28,28,238,315,129
533,1400000US51510201202,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,15,50,300,176,41,20
534,1400000US51510201203,0,0,0,10,0,0,0,0,0,0,0,0,0,58,0,0,0,34,28,51,128,150,0,0
252,1400000US51510201204,0,0,0,0,0,0,0,7,21,0,0,0,8,8,0,28,97,54,74,136,35,89,10,0
509,1400000US51510201300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,24,58,61,171,489,96,40
510,1400000US51510201400,0,0,0,0,0,14,0,0,0,0,0,0,0,0,9,0,0,53,17,27,221,529,211,66
511,1400000US51510201500,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,19,7,25,80,454,301,209
253,1400000US51510201600,0,0,0,0,52,0,0,0,6,0,0,0,0,0,0,0,0,8,14,198,208,473,93,25
512,1400000US51510201801,0,0,0,0,0,0,0,19,13,0,52,11,0,0,0,43,0,91,158,338,112,614,381,136
513,1400000US51510201802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,116,273,171
514,1400000US51510201900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,114,133,103
254,1400000US51510202001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,187,168,423
515,1400000US51510202002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,68,93,179,133,162
539,1400000US51610500100,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,13,0,42,19,105,81,357,143,117
540,1400000US51610500200,0,0,0,0,0,0,0,0,12,0,11,0,10,0,9,0,0,12,0,129,231,569,315,21
256,1400000US51610500300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,33,57,16,47,5,189,348,77
